lineup_id,game_id,starter,position,player_id,player_name,player_position,jersey_number,team_id,team_abbr
1896640,18447498,True,C,145,Joel Embiid,F-C,21,23,PHI
1896641,18447498,True,G,360,Kelly Oubre Jr.,F,9,23,PHI
1896642,18447498,True,G,3547254,Tyrese Maxey,G,0,23,PHI
1896643,18447498,True,G,1057261935,VJ Edgecombe,G,77,23,PHI
1897219,18447498,False,F,38017730,Dominick Barlow,F,25,23,PHI
1897321,18447498,False,G,1028027372,Jared McCain,G,20,23,PHI
1897965,18447498,False,C,1028034846,Adem Bona,F,30,23,PHI
1899650,18447498,False,F,1028214238,Justin Edwards,F,11,23,PHI
1907409,18447498,False,C,137,Andre Drummond,C,1,23,PHI
2151105,18447517,True,F,38017730,Dominick Barlow,F,25,23,PHI
2151106,18447517,True,C,145,Joel Embiid,F-C,21,23,PHI
2151107,18447517,True,G,360,Kelly Oubre Jr.,F,9,23,PHI
2151108,18447517,True,G,3547254,Tyrese Maxey,G,0,23,PHI
2151109,18447517,True,G,1057261935,VJ Edgecombe,G,77,23,PHI
2151748,18447517,False,F,38017711,Jabari Walker,F,33,23,PHI
2151749,18447517,False,G,17895858,Quentin Grimes,G,5,23,PHI
2152010,18447517,False,C,1028034846,Adem Bona,F,30,23,PHI
2152333,18447517,False,F,17896058,Trendon Watford,F,12,23,PHI
2153160,18447517,False,G,1028027372,Jared McCain,G,20,23,PHI
