odds_id,game_id,vendor,spread_home_value,spread_home_odds,spread_away_value,spread_away_odds,moneyline_home_odds,moneyline_away_odds,total_value,total_over_odds,total_under_odds,updated_at
33424439,20054964,rebet,-6.5,105,6.5,-143,-1000.0,1000.0,236.5,-125.0,-105.0,2025-12-13T02:30:45.780Z
33427649,20054964,draftkings,-7.5,-130,7.5,100,-20000.0,3000.0,225.5,100.0,-130.0,2025-12-13T02:30:00.224Z
33476569,20054964,caesars,-9.5,-140,9.5,110,-3000.0,1100.0,226.5,-125.0,-105.0,2025-12-13T02:30:32.919Z
33513532,20054964,betrivers,-5,-112,5,-130,-1000.0,440.0,225,-125.0,-117.0,2025-12-13T02:33:05.116Z
33513658,20054964,ballybet,-5,-115,5,-122,-1115.0,475.0,225,-124.0,-115.0,2025-12-13T02:33:15.185Z
33513820,20054964,betparx,-4.5,-129,4.5,-104,-10000.0,1150.0,225,-120.0,-112.0,2025-12-13T02:33:35.232Z
33541166,20054964,betway,-5.5,105,5.5,-130,-10000.0,1100.0,224.5,-110.0,-115.0,2025-12-13T02:31:27.609Z
33891105,20054964,betmgm,-7.5,-105,7.5,-115,-285.0,230.0,224.5,-110.0,-110.0,2025-12-12T20:25:17.760Z
34445599,20054964,bet365,-10.5,-115,10.5,-115,-10000.0,1700.0,225.5,-115.0,-115.0,2025-12-13T02:30:54.876Z
34611362,20054970,fanduel,-2.5,-600,2.5,370,-4000.0,1100.0,237.5,140.0,-188.0,2025-12-15T01:32:20.113Z
34612653,20054970,rebet,-4.5,-125,4.5,-111,-400.0,525.0,240.5,-118.0,-118.0,2025-12-15T01:31:45.732Z
34620231,20054970,draftkings,-2.5,-110,2.5,-120,-1950.0,950.0,236.5,-160.0,124.0,2025-12-15T01:30:00.310Z
34660058,20054970,betrivers,-5,-115,5,-127,-106.0,-139.0,242,-115.0,-129.0,2025-12-15T01:34:05.668Z
34660132,20054970,ballybet,-5,-114,5,-125,-105.0,-137.0,242,-114.0,-125.0,2025-12-15T01:34:15.163Z
34660270,20054970,betparx,-3.5,-105,3.5,-129,-157.0,117.0,239.5,-113.0,-118.0,2025-12-15T01:33:35.158Z
34721149,20054970,caesars,-3.5,1800,3.5,-6000,-4000.0,1200.0,237.5,900.0,-2000.0,2025-12-15T01:31:30.283Z
35329010,20054970,betway,-5.5,-115,5.5,-110,-599.0,350.0,240.5,100.0,-125.0,2025-12-15T01:32:27.051Z
35799716,20054970,bet365,-1.5,-140,1.5,110,-280.0,215.0,237.5,-105.0,-125.0,2025-12-15T01:32:54.686Z
