stat_id,player_id,player_first_name,player_last_name,player_name,player_position,team_id,team_abbr,team_name,game_id,game_date,pie,pace,assist_percentage,assist_ratio,assist_to_turnover,defensive_rating,defensive_rebound_percentage,effective_field_goal_percentage,net_rating,offensive_rating,offensive_rebound_percentage,rebound_percentage,true_shooting_percentage,turnover_ratio,usage_percentage
6911531,379,Dwight,Powell,Dwight Powell,F-C,7,DAL,Dallas Mavericks,18447345,2026-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6911532,405,D'Angelo,Russell,D'Angelo Russell,G,7,DAL,Dallas Mavericks,18447345,2026-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6911533,1028029291,Cody,Williams,Cody Williams,F,29,UTA,Utah Jazz,18447345,2026-01-08,0.098,103.47,0.167,44.4,0.0,131.3,0.111,0.8,4.2,135.4,0.059,0.086,0.8,0.0,0.096
6911534,297,Lauri,Markkanen,Lauri Markkanen,F,29,UTA,Utah Jazz,18447345,2026-01-08,0.115,99.67,0.148,11.1,1.33,113.4,0.125,0.577,7.1,120.5,0.079,0.1,0.576,8.3,0.36
6911535,285,Kevin,Love,Kevin Love,F-C,29,UTA,Utah Jazz,18447345,2026-01-08,0.109,98.41,0.095,14.3,0.0,100.0,0.348,0.318,26.5,126.5,0.077,0.204,0.406,0.0,0.214
6911536,56677842,Brice,Sensabaugh,Brice Sensabaugh,F,29,UTA,Utah Jazz,18447345,2026-01-08,0.099,97.69,0.143,20.0,0.0,116.4,0.138,0.583,-8.3,108.1,0.029,0.079,0.583,0.0,0.176
6911537,56677834,Keyonte,George,Keyonte George,G,29,UTA,Utah Jazz,18447345,2026-01-08,0.125,102.57,0.219,35.0,0.0,121.8,0.1,0.708,-1.3,120.5,0.0,0.046,0.713,0.0,0.153
6911538,1028035794,Kyle,Filipowski,Kyle Filipowski,C,29,UTA,Utah Jazz,18447345,2026-01-08,0.079,113.36,0.063,11.1,0.5,104.7,0.25,0.7,7.5,112.2,0.0,0.114,0.68,22.2,0.178
6911539,1028025362,Isaiah,Collier,Isaiah Collier,G,29,UTA,Utah Jazz,18447345,2026-01-08,0.105,112.58,0.545,40.0,1.5,104.5,0.0,0.7,-18.8,85.7,0.04,0.024,0.7,26.7,0.196
6911540,12,Kyle,Anderson,Kyle Anderson,F,29,UTA,Utah Jazz,18447345,2026-01-08,0.076,102.99,0.105,28.6,0.0,98.2,0.24,0.2,-3.7,94.5,0.031,0.123,0.2,0.0,0.083
6911541,56677824,Taylor,Hendricks,Taylor Hendricks,F,29,UTA,Utah Jazz,18447345,2026-01-08,0.167,101.58,0.0,0.0,0.0,100.0,0.167,0.375,-37.5,62.5,0.125,0.143,0.375,0.0,0.364
6911542,1057271583,Walter,Clayton Jr.,Walter Clayton Jr.,G,29,UTA,Utah Jazz,18447345,2026-01-08,0.098,99.87,0.176,23.1,0.0,97.7,0.0,0.6,22.7,120.5,0.0,0.0,0.6,0.0,0.208
6911543,338,Svi,Mykhailiuk,Svi Mykhailiuk,G,29,UTA,Utah Jazz,18447345,2026-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6911544,56677778,Oscar,Tshiebwe,Oscar Tshiebwe,F-C,29,UTA,Utah Jazz,18447345,2026-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6911571,322,Donovan,Mitchell,Donovan Mitchell,G,6,CLE,Cleveland Cavaliers,18447344,2026-01-08,0.147,104.25,0.296,22.2,2.0,115.0,0.171,0.55,5.0,120.0,0.029,0.101,0.626,11.1,0.322
6911572,17896076,Evan,Mobley,Evan Mobley,F-C,6,CLE,Cleveland Cavaliers,18447344,2026-01-08,0.085,104.27,0.103,17.6,1.0,114.6,0.111,0.864,3.9,118.5,0.0,0.057,0.83,17.6,0.159
6911573,9,Jarrett,Allen,Jarrett Allen,C,6,CLE,Cleveland Cavaliers,18447344,2026-01-08,0.102,108.18,0.043,9.1,0.0,144.8,0.308,0.556,-44.8,100.0,0.061,0.169,0.557,0.0,0.135
6911574,56677872,Craig,Porter,Craig Porter,G,6,CLE,Cleveland Cavaliers,18447344,2026-01-08,0.054,101.14,0.167,28.6,0.0,153.1,0.071,0.4,-49.9,103.2,0.0,0.034,0.4,0.0,0.152
6911575,666581,Darius,Garland,Darius Garland,G,6,CLE,Cleveland Cavaliers,18447344,2026-01-08,0.062,108.34,0.296,28.6,4.0,135.4,0.031,0.469,-30.5,104.8,0.0,0.014,0.45,7.1,0.222
6911576,666656,De'Andre,Hunter,De'Andre Hunter,F,6,CLE,Cleveland Cavaliers,18447344,2026-01-08,0.128,107.91,0.167,22.2,2.0,106.5,0.231,0.545,25.2,131.7,0.043,0.143,0.589,11.1,0.215
6911577,1028028993,Jaylon,Tyson,Jaylon Tyson,G-F,6,CLE,Cleveland Cavaliers,18447344,2026-01-08,0.051,104.73,0.059,14.3,1.0,126.8,0.2,0.4,-6.3,120.5,0.1,0.143,0.4,14.3,0.133
6911578,3547299,Sam,Merrill,Sam Merrill,G,6,CLE,Cleveland Cavaliers,18447344,2026-01-08,0.124,106.75,0.13,17.6,0.0,108.7,0.0,0.731,10.4,119.1,0.067,0.034,0.768,0.0,0.184
6911579,1042560902,Nae'Qwan,Tomlin,Nae'Qwan Tomlin,F,6,CLE,Cleveland Cavaliers,18447344,2026-01-08,0.055,111.93,0.1,50.0,0.0,100.0,0.0,1.0,33.3,133.3,0.143,0.053,1.0,0.0,0.05
6911580,27,Lonzo,Ball,Lonzo Ball,G,6,CLE,Cleveland Cavaliers,18447344,2026-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6911581,74,Thomas,Bryant,Thomas Bryant,C,6,CLE,Cleveland Cavaliers,18447344,2026-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6911582,340,Larry,Nance Jr.,Larry Nance Jr.,F,6,CLE,Cleveland Cavaliers,18447344,2026-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6911583,1057395754,Tyrese,Proctor,Tyrese Proctor,G,6,CLE,Cleveland Cavaliers,18447344,2026-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6911584,3547259,Jaden,McDaniels,Jaden McDaniels,F,18,MIN,Minnesota Timberwolves,18447344,2026-01-08,0.121,106.99,0.032,5.6,1.0,114.1,0.105,0.893,14.1,128.2,0.027,0.067,0.825,5.6,0.175
6911585,387,Julius,Randle,Julius Randle,F,18,MIN,Minnesota Timberwolves,18447344,2026-01-08,0.144,107.73,0.25,22.2,2.0,100.0,0.205,0.548,36.3,136.3,0.103,0.162,0.592,11.1,0.308
6911586,176,Rudy,Gobert,Rudy Gobert,C,18,MIN,Minnesota Timberwolves,18447344,2026-01-08,0.118,107.46,0.086,30.0,3.0,114.6,0.257,1.0,8.3,122.9,0.114,0.186,0.87,10.0,0.074
6911587,3547238,Anthony,Edwards,Anthony Edwards,G,18,MIN,Minnesota Timberwolves,18447344,2026-01-08,0.129,105.39,0.281,26.5,2.25,109.8,0.184,0.6,23.2,132.9,0.0,0.103,0.599,11.8,0.269
6911588,131,Donte,DiVincenzo,Donte DiVincenzo,G,18,MIN,Minnesota Timberwolves,18447344,2026-01-08,0.102,108.56,0.138,22.2,4.0,106.5,0.029,0.846,19.5,126.0,0.0,0.014,0.846,5.6,0.161
6911589,104,Mike,Conley,Mike Conley,G,18,MIN,Minnesota Timberwolves,18447344,2026-01-08,0.043,99.43,0.154,40.0,2.0,137.9,0.083,0.75,-20.7,117.2,0.0,0.042,0.75,20.0,0.088
6911590,667378,Naz,Reid,Naz Reid,F-C,18,MIN,Minnesota Timberwolves,18447344,2026-01-08,0.077,101.21,0.176,21.4,0.75,141.2,0.2,0.667,-39.2,102.0,0.077,0.13,0.654,28.6,0.193
6911591,56677851,Jaylen,Clark,Jaylen Clark,G,18,MIN,Minnesota Timberwolves,18447344,2026-01-08,0.0,96.12,0.0,0.0,0.0,136.4,0.0,0.625,-22.1,114.3,0.0,0.0,0.625,20.0,0.2
6911592,17896031,Nah'Shon,Hyland,Nah'Shon Hyland,G,18,MIN,Minnesota Timberwolves,18447344,2026-01-08,0.021,106.03,0.429,42.9,0.0,122.7,0.111,0.25,-27.5,95.2,0.0,0.043,0.25,0.0,0.167
6911593,1057271099,Joan,Beringer,Joan Beringer,F,18,MIN,Minnesota Timberwolves,18447344,2026-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6911594,1028025639,Rob,Dillingham,Rob Dillingham,G,18,MIN,Minnesota Timberwolves,18447344,2026-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6911595,226,Joe,Ingles,Joe Ingles,F,18,MIN,Minnesota Timberwolves,18447344,2026-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6911596,38017630,Johnny,Juzang,Johnny Juzang,G,18,MIN,Minnesota Timberwolves,18447344,2026-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6911597,56677782,Leonard,Miller,Leonard Miller,F,18,MIN,Minnesota Timberwolves,18447344,2026-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913446,1028029111,Ja'Kobe,Walter,Ja'Kobe Walter,G,28,TOR,Toronto Raptors,18447346,2026-01-09,0.114,92.37,0.05,7.7,0.0,149.2,0.2,0.792,-30.8,118.3,0.029,0.1,0.792,0.0,0.174
6913447,17896059,Sandro,Mamukelashvili,Sandro Mamukelashvili,F,28,TOR,Toronto Raptors,18447346,2026-01-09,0.125,94.41,0.053,9.1,0.0,149.0,0.294,0.7,-10.2,138.8,0.12,0.19,0.718,0.0,0.175
6913448,1057268940,Collin,Murray-Boyles,Collin Murray-Boyles,F,28,TOR,Toronto Raptors,18447346,2026-01-09,0.04,93.2,0.071,12.5,0.0,152.5,0.077,0.429,-45.4,107.1,0.043,0.056,0.47,0.0,0.152
6913449,666423,RJ,Barrett,RJ Barrett,F-G,28,TOR,Toronto Raptors,18447346,2026-01-09,0.117,94.68,0.368,28.0,7.0,148.2,0.095,0.5,-20.4,127.8,0.067,0.078,0.567,4.0,0.29
6913450,3547269,Immanuel,Quickley,Immanuel Quickley,G,28,TOR,Toronto Raptors,18447346,2026-01-09,0.097,94.48,0.52,40.6,6.5,148.5,0.074,0.5,-31.1,117.4,0.0,0.029,0.504,6.3,0.238
6913451,1028037494,Jonathan,Mogbo,Jonathan Mogbo,F,28,TOR,Toronto Raptors,18447346,2026-01-09,0.116,100.38,0.2,42.9,3.0,120.0,0.15,1.0,-0.5,119.5,0.0,0.079,1.0,14.3,0.087
6913452,56677828,Gradey,Dick,Gradey Dick,G,28,TOR,Toronto Raptors,18447346,2026-01-09,0.025,92.51,0.045,11.1,0.0,108.7,0.0,0.563,33.5,142.2,0.059,0.026,0.563,0.0,0.157
6913453,1028038426,Jamal,Shead,Jamal Shead,G,28,TOR,Toronto Raptors,18447346,2026-01-09,0.142,93.85,0.444,44.4,8.0,112.8,0.038,0.688,4.3,117.0,0.0,0.021,0.732,5.6,0.192
6913454,1028243201,Jamison,Battle,Jamison Battle,F,28,TOR,Toronto Raptors,18447346,2026-01-09,0.101,97.07,0.083,33.3,0.0,82.6,0.167,0.5,50.7,133.3,0.0,0.105,0.5,0.0,0.08
6913455,1057389862,Alijah,Martin,Alijah Martin,G,28,TOR,Toronto Raptors,18447346,2026-01-09,0.087,98.29,0.25,27.3,3.0,112.9,0.056,0.5,5.8,118.8,0.0,0.034,0.5,9.1,0.235
6913456,17554004,AJ,Lawson,AJ Lawson,G,28,TOR,Toronto Raptors,18447346,2026-01-09,0.02,86.4,0.0,0.0,0.0,110.0,0.0,0.375,8.2,118.2,0.167,0.1,0.375,0.0,0.333
6913457,38017620,Ochai,Agbaji,Ochai Agbaji,G,28,TOR,Toronto Raptors,18447346,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913458,436,Garrett,Temple,Garrett Temple,G-F,28,TOR,Toronto Raptors,18447346,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913459,70,Jaylen,Brown,Jaylen Brown,G,2,BOS,Boston Celtics,18447346,2026-01-09,0.136,96.61,0.226,21.9,1.75,114.9,0.171,0.433,24.9,139.7,0.033,0.113,0.603,12.5,0.298
6913460,17896060,Sam,Hauser,Sam Hauser,F,2,BOS,Boston Celtics,18447346,2026-01-09,0.119,96.54,0.069,15.4,2.0,117.5,0.114,0.95,34.1,151.6,0.043,0.086,0.95,7.7,0.153
6913461,17553967,Neemias,Queta,Neemias Queta,C,2,BOS,Boston Celtics,18447346,2026-01-09,0.087,94.48,0.0,0.0,0.0,132.1,0.115,0.667,-2.4,129.6,0.13,0.122,0.727,0.0,0.113
6913462,3547276,Payton,Pritchard,Payton Pritchard,G,2,BOS,Boston Celtics,18447346,2026-01-09,0.212,93.84,0.444,28.6,8.0,120.7,0.172,0.711,19.0,139.7,0.0,0.093,0.711,3.6,0.29
6913463,473,Derrick,White,Derrick White,G,2,BOS,Boston Celtics,18447346,2026-01-09,0.093,94.82,0.156,23.8,5.0,121.3,0.075,0.571,18.7,140.0,0.0,0.041,0.605,4.8,0.184
6913464,1057277425,Hugo,González,Hugo González,G,2,BOS,Boston Celtics,18447346,2026-01-09,0.059,95.85,0.0,0.0,0.0,132.4,0.214,0.667,-32.4,100.0,0.056,0.125,0.644,0.0,0.091
6913465,17896056,Luka,Garza,Luka Garza,C,2,BOS,Boston Celtics,18447346,2026-01-09,0.029,92.79,0.056,11.1,0.0,117.5,0.19,0.375,15.0,132.5,0.176,0.184,0.375,0.0,0.17
6913466,56677864,Jordan,Walsh,Jordan Walsh,G,2,BOS,Boston Celtics,18447346,2026-01-09,-0.017,85.17,0.0,0.0,0.0,152.4,0.0,0.0,-37.4,115.0,0.0,0.0,0.0,0.0,0.042
6913467,419,Anfernee,Simons,Anfernee Simons,G,2,BOS,Boston Celtics,18447346,2026-01-09,0.118,91.18,0.333,31.3,0.0,136.7,0.091,0.682,-25.0,111.8,0.0,0.043,0.682,0.0,0.19
6913468,58,Chris,Boucher,Chris Boucher,F,2,BOS,Boston Celtics,18447346,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913469,38017715,Josh,Minott,Josh Minott,F,2,BOS,Boston Celtics,18447346,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913470,1028028434,Baylor,Scheierman,Baylor Scheierman,G,2,BOS,Boston Celtics,18447346,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913471,3547285,Xavier,Tillman,Xavier Tillman,F,2,BOS,Boston Celtics,18447346,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913472,18677986,Trey,Murphy III,Trey Murphy III,F,19,NOP,New Orleans Pelicans,18447348,2026-01-09,0.225,105.64,0.129,13.3,4.0,97.5,0.184,0.688,38.8,136.3,0.031,0.114,0.691,3.3,0.283
6913473,666969,Zion,Williamson,Zion Williamson,F,19,NOP,New Orleans Pelicans,18447348,2026-01-09,0.251,107.77,0.158,13.6,3.0,92.2,0.105,0.857,28.7,120.9,0.0,0.057,0.786,4.5,0.241
6913474,1057274415,Derik,Queen,Derik Queen,C,19,NOP,New Orleans Pelicans,18447348,2026-01-09,0.177,107.95,0.387,40.0,2.4,102.6,0.333,0.538,20.2,122.8,0.167,0.254,0.538,16.7,0.2
6913475,38017708,Bryce,McGowens,Bryce McGowens,G,19,NOP,New Orleans Pelicans,18447348,2026-01-09,0.0,106.11,0.03,12.5,0.0,114.3,0.036,0.417,28.6,142.9,0.0,0.019,0.436,0.0,0.099
6913476,1057267077,Jeremiah,Fears,Jeremiah Fears,G,19,NOP,New Orleans Pelicans,18447348,2026-01-09,0.137,107.7,0.214,22.2,1.0,104.3,0.161,0.667,23.1,127.4,0.0,0.086,0.68,22.2,0.256
6913477,1057390538,Micah,Peavy,Micah Peavy,G-F,19,NOP,New Orleans Pelicans,18447348,2026-01-09,0.009,108.39,0.04,10.0,0.0,101.6,0.029,0.5,9.7,111.3,0.0,0.016,0.5,0.0,0.127
6913478,666848,Jordan,Poole,Jordan Poole,G,19,NOP,New Orleans Pelicans,18447348,2026-01-09,-0.242,114.55,0.125,16.7,0.33,92.9,0.0,0.0,-21.4,71.4,0.0,0.0,0.0,50.0,0.156
6913479,1028027567,Yves,Missi,Yves Missi,C,19,NOP,New Orleans Pelicans,18447348,2026-01-09,0.14,111.55,0.167,25.0,0.0,93.3,0.318,0.2,13.6,106.9,0.125,0.237,0.255,0.0,0.182
6913480,1028245777,Karlo,Matkovic,Karlo Matkovic,F-C,19,NOP,New Orleans Pelicans,18447348,2026-01-09,0.286,120.75,0.0,0.0,0.0,84.6,0.25,0.5,-34.6,50.0,0.143,0.2,0.5,0.0,0.125
6913481,56677837,Jordan,Hawkins,Jordan Hawkins,G,19,NOP,New Orleans Pelicans,18447348,2026-01-09,0.165,111.95,0.0,0.0,0.0,87.2,0.111,0.4,-6.0,81.3,0.04,0.077,0.554,14.3,0.125
6913482,1028203085,Trey,Alexander,Trey Alexander,G,19,NOP,New Orleans Pelicans,18447348,2026-01-09,0.0,118.9,0.0,0.0,0.0,125.0,0.0,0.0,-45.0,80.0,0.0,0.0,0.0,0.0,0.0
6913483,250,DeAndre,Jordan,DeAndre Jordan,C,19,NOP,New Orleans Pelicans,18447348,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913484,282,Kevon,Looney,Kevon Looney,F,19,NOP,New Orleans Pelicans,18447348,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913485,1028026060,KyShawn,George,KyShawn George,F,30,WAS,Washington Wizards,18447348,2026-01-09,0.1,104.6,0.25,11.1,0.67,123.5,0.136,0.577,-31.2,92.3,0.071,0.1,0.577,16.7,0.286
6913486,315,Khris,Middleton,Khris Middleton,F,30,WAS,Washington Wizards,18447348,2026-01-09,-0.011,109.18,0.077,11.1,0.33,146.8,0.118,0.4,-53.1,93.8,0.0,0.05,0.368,33.3,0.154
6913487,1028028405,Alexandre,Sarr,Alexandre Sarr,C,30,WAS,Washington Wizards,18447348,2026-01-09,0.016,108.64,0.2,15.0,1.0,150.0,0.0,0.455,-50.0,100.0,0.04,0.022,0.482,15.0,0.283
6913488,1057262985,Tre,Johnson,Tre Johnson,G,30,WAS,Washington Wizards,18447348,2026-01-09,0.065,109.38,0.118,15.4,1.0,146.6,0.05,0.571,-48.3,98.2,0.0,0.023,0.685,15.4,0.18
6913489,56677844,Bilal,Coulibaly,Bilal Coulibaly,G,30,WAS,Washington Wizards,18447348,2026-01-09,0.038,104.95,0.235,26.7,2.0,139.7,0.208,0.417,-45.7,93.9,0.0,0.088,0.463,13.3,0.155
6913490,1028025235,Carlton,Carrington,Carlton Carrington,G,30,WAS,Washington Wizards,18447348,2026-01-09,0.093,110.19,0.2,25.0,2.0,100.0,0.152,0.55,1.5,101.5,0.0,0.074,0.55,12.5,0.16
6913491,17896039,Justin,Champagnie,Justin Champagnie,F,30,WAS,Washington Wizards,18447348,2026-01-09,0.151,112.05,0.267,25.0,0.0,113.5,0.25,0.5,-3.3,110.2,0.12,0.184,0.5,0.0,0.207
6913492,1028026717,AJ,Johnson,AJ Johnson,G,30,WAS,Washington Wizards,18447348,2026-01-09,0.132,111.58,0.1,12.5,1.0,84.2,0.2,0.5,13.0,97.2,0.087,0.14,0.5,12.5,0.163
6913493,1016384149,Tristan,Vukcevic,Tristan Vukcevic,F,30,WAS,Washington Wizards,18447348,2026-01-09,0.089,109.86,0.154,9.1,1.0,77.4,0.074,0.286,22.6,100.0,0.065,0.069,0.408,9.1,0.333
6913494,38017692,Malaki,Branham,Malaki Branham,F,30,WAS,Washington Wizards,18447348,2026-01-09,0.151,109.29,0.056,14.3,1.0,79.6,0.033,1.0,25.9,105.6,0.033,0.033,1.05,14.3,0.095
6913495,3547302,Anthony,Gill,Anthony Gill,F,30,WAS,Washington Wizards,18447348,2026-01-09,0.0,127.21,0.0,0.0,0.0,75.0,0.0,0.0,-3.6,71.4,0.0,0.0,0.0,0.0,0.0
6913496,24,Marvin,Bagley III,Marvin Bagley III,F,30,WAS,Washington Wizards,18447348,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913497,1057279594,Will,Riley,Will Riley,F,30,WAS,Washington Wizards,18447348,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913498,172,Paul,George,Paul George,F,23,PHI,Philadelphia 76ers,18447347,2026-01-09,0.119,98.2,0.167,10.7,1.0,89.7,0.114,0.381,13.2,102.9,0.119,0.117,0.411,10.7,0.298
6913499,38017730,Dominick,Barlow,Dominick Barlow,F,23,PHI,Philadelphia 76ers,18447347,2026-01-09,0.12,100.67,0.0,0.0,0.0,98.0,0.179,0.556,-9.8,88.2,0.129,0.153,0.557,0.0,0.172
6913500,145,Joel,Embiid,Joel Embiid,F-C,23,PHI,Philadelphia 76ers,18447347,2026-01-09,0.164,103.22,0.188,10.7,0.75,89.4,0.176,0.412,1.9,91.3,0.075,0.122,0.525,14.3,0.316
6913501,1057261935,VJ,Edgecombe,VJ Edgecombe,G,23,PHI,Philadelphia 76ers,18447347,2026-01-09,0.115,95.31,0.259,43.8,7.0,92.3,0.152,0.375,7.7,100.0,0.043,0.097,0.375,6.3,0.095
6913502,3547254,Tyrese,Maxey,Tyrese Maxey,G,23,PHI,Philadelphia 76ers,18447347,2026-01-09,0.156,96.97,0.048,3.8,1.0,102.6,0.029,0.523,7.8,110.4,0.0,0.012,0.588,3.8,0.26
6913503,137,Andre,Drummond,Andre Drummond,C,23,PHI,Philadelphia 76ers,18447347,2026-01-09,0.089,89.58,0.0,0.0,0.0,97.0,0.105,0.429,41.0,137.9,0.211,0.158,0.444,0.0,0.195
6913504,17895858,Quentin,Grimes,Quentin Grimes,G,23,PHI,Philadelphia 76ers,18447347,2026-01-09,0.067,99.14,0.136,33.3,3.0,79.7,0.0,0.5,18.6,98.3,0.03,0.014,0.551,11.1,0.083
6913505,360,Kelly,Oubre Jr.,Kelly Oubre Jr.,F,23,PHI,Philadelphia 76ers,18447347,2026-01-09,-0.053,95.67,0.0,0.0,0.0,86.2,0.238,0.0,31.0,117.2,0.059,0.158,0.0,16.7,0.154
6913506,1028027372,Jared,McCain,Jared McCain,G,23,PHI,Philadelphia 76ers,18447347,2026-01-09,0.114,111.18,0.333,33.3,1.0,100.0,0.167,1.0,0.0,100.0,0.0,0.1,1.0,33.3,0.167
6913507,38017711,Jabari,Walker,Jabari Walker,F,23,PHI,Philadelphia 76ers,18447347,2026-01-09,0.107,99.63,0.2,66.7,0.0,110.5,0.0,0.0,39.5,150.0,0.083,0.059,1.136,0.0,0.038
6913508,1028034846,Adem,Bona,Adem Bona,F,23,PHI,Philadelphia 76ers,18447347,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913509,178,Eric,Gordon,Eric Gordon,G,23,PHI,Philadelphia 76ers,18447347,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913510,286,Kyle,Lowry,Kyle Lowry,G,23,PHI,Philadelphia 76ers,18447347,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913511,17896058,Trendon,Watford,Trendon Watford,F,23,PHI,Philadelphia 76ers,18447347,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913512,1057385481,Noah,Penda,Noah Penda,G-F,22,ORL,Orlando Magic,18447347,2026-01-09,0.054,99.43,0.048,12.5,0.5,106.3,0.1,0.4,-11.3,95.1,0.107,0.103,0.46,25.0,0.099
6913513,38017683,Paolo,Banchero,Paolo Banchero,F,22,ORL,Orlando Magic,18447347,2026-01-09,0.118,97.54,0.292,23.3,1.75,105.3,0.208,0.333,-9.2,96.1,0.029,0.133,0.371,13.3,0.258
6913514,85,Wendell,Carter Jr.,Wendell Carter Jr.,F,22,ORL,Orlando Magic,18447347,2026-01-09,0.078,100.54,0.105,10.5,0.5,96.7,0.179,0.5,3.3,100.0,0.04,0.125,0.5,21.1,0.243
6913515,3547287,Desmond,Bane,Desmond Bane,G,22,ORL,Orlando Magic,18447347,2026-01-09,0.131,99.09,0.238,17.9,2.5,101.3,0.047,0.474,-9.1,92.2,0.071,0.059,0.542,7.1,0.25
6913516,56677827,Anthony,Black,Anthony Black,G,22,ORL,Orlando Magic,18447347,2026-01-09,0.141,99.63,0.174,18.2,1.0,102.6,0.063,0.708,-6.5,96.1,0.0,0.036,0.763,18.2,0.202
6913517,1057279571,Jase,Richardson,Jase Richardson,G,22,ORL,Orlando Magic,18447347,2026-01-09,0.153,90.59,0.0,0.0,0.0,117.1,0.158,0.667,-40.0,77.1,0.0,0.067,0.58,0.0,0.178
6913518,666442,Goga,Bitadze,Goga Bitadze,C,22,ORL,Orlando Magic,18447347,2026-01-09,0.078,99.1,0.0,0.0,0.0,108.0,0.071,0.333,-49.7,58.3,0.087,0.081,0.333,0.0,0.097
6913519,56677839,Jett,Howard,Jett Howard,G,22,ORL,Orlando Magic,18447347,2026-01-09,-0.372,103.36,0.0,0.0,0.0,94.4,0.0,0.0,-20.8,73.7,0.0,0.0,0.0,14.3,0.292
6913520,249,Tyus,Jones,Tyus Jones,G,22,ORL,Orlando Magic,18447347,2026-01-09,-0.022,98.61,0.0,0.0,0.0,97.1,0.0,0.0,0.2,97.2,0.0,0.0,0.0,0.0,0.068
6913521,38017734,Jamal,Cain,Jamal Cain,F,22,ORL,Orlando Magic,18447347,2026-01-09,-0.088,98.23,0.25,25.0,1.0,116.7,0.0,0.0,3.3,120.0,0.167,0.077,0.0,25.0,0.231
6913522,229,Jonathan,Isaac,Jonathan Isaac,F,22,ORL,Orlando Magic,18447347,2026-01-09,0.208,86.07,0.2,33.3,0.0,138.5,0.167,1.0,-15.4,123.1,0.0,0.091,1.064,0.0,0.125
6913523,1028025497,Tristan,Da Silva,Tristan Da Silva,F,22,ORL,Orlando Magic,18447347,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
